"","Year","Pop_ID","Patch_ID","Plant_Num","Pollinia_1_1","Pollinia_1_2","Pollinia_1_3","Pollinia_2_1","Pollinia_2_2","Pollinia_2_3","Pollinia_3_1","Pollinia_3_2","Pollinia_3_3","Average_Pollinia","Height_July","Pop_Age_Stage","Date_Found","Date_Found_365","Ramets","Surveyor","Notes","Latitude","Longitude","Area_sq_m_2018","Plants_present_2018","City_dist","Transect_ID","Date","Height_Sept","Viable_Pods","Aborted_Pods","Total_Pods","Peduncles","Collected_pod_length","OPodL1","OPodL2","OPodL3","OPodL4","OPodL5","OPodL6","OPodL7","OPodL8","OPodL9","OPodL10","OPodL11","OPodL12","OPodL13","OPodL14","OPodL15","OPodL16","OPodL17","OPodL18","OPodL19","OPodL20","Collected_pod_width","Collected_pod_seed_number","Collected_pod_seed_weight","Notes_PodCollecting","Urb_score","Average_pod_length","pods_per_ped"
"183","2019","AS040","MW027","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 40 plants, small and not flowering",43.726466,-79.445593,48,37,9.38480336002964,"North","9/12/2019",49,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"Been weed-whacked, so no pods seen. Plants <3m apart.",0.822976,0,1
"184","2019","AS040","MW027","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 40 plants, small and not flowering",43.726466,-79.445593,48,37,9.38480336002964,"North","9/12/2019",40,1,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"Been weed-whacked, so no pods seen. Plants <3m apart.",0.822976,0,0.5
"185","2019","AS040","MW027","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 40 plants, small and not flowering",43.726466,-79.445593,48,37,9.38480336002964,"North","9/12/2019",37,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"Been weed-whacked, so no pods seen. Plants <3m apart.",0.822976,0,1
"186","2019","AS040","MW027","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 40 plants, small and not flowering",43.726466,-79.445593,48,37,9.38480336002964,"North","9/12/2019",43,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"Been weed-whacked, so no pods seen. Plants <3m apart.",0.822976,0,1
"187","2019","AS041","MW028","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,15,9.18866419885103,"North","9/12/2019",117,4,1,4,11,9,8,8.4,8,7.4,6.2,6.6,7,9,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park",1.62646,7.66,0.363636363636364
"188","2019","AS041","MW028","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,15,9.18866419885103,"North","9/12/2019",104,15,1,16,11,8.2,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park",1.62646,8.5,1.45454545454545
"189","2019","AS041","MW028","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,15,9.18866419885103,"North","9/12/2019",109,15,1,16,11,7.6,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park",1.62646,8.5,1.45454545454545
"190","2019","AS041","MW028","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,15,9.18866419885103,"North","9/12/2019",93,18,1,19,10,9.2,10,10,9.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park",1.62646,9.65,1.9
"191","2019","AS041","MW028","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,15,9.18866419885103,"North","9/12/2019",107,20,1,21,11,11.2,7,9,7,7.6,10,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park",1.62646,8.4,1.90909090909091
"192","2019","AS042","MW029","1",1,0,2,0,0,1,3,0,0,0.777777777777778,154,"Middle","7/8/2019","189",1,"Vanessa","Plants were tall! But hard to access due to thistles and other plants.",43.713584,-79.475768,9,16,9.94702200379316,"North","9/12/2019",135,15,1,16,10,11,10.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,"Plants 1 & 5 <3m apart. Plant 5 had immature seeds.",1.68161,10.9,1.6
"193","2019","AS042","MW029","2",2,3,4,2,0,0,1,0,1,1.44444444444444,128.5,"Middle","7/8/2019","189",1,"Vanessa","Plants were tall! But hard to access due to thistles and other plants.",43.713584,-79.475768,9,16,9.94702200379316,"North","9/12/2019",149,20,1,21,12,9.4,9,9,9.2,8.6,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,"Plants 1 & 5 <3m apart. Plant 5 had immature seeds.",1.68161,8.96666666666667,1.75
"194","2019","AS042","MW029","3",1,1,2,1,0,0,0,0,0,0.555555555555556,127.5,"Middle","7/8/2019","189",1,"Vanessa","Plants were tall! But hard to access due to thistles and other plants.",43.713584,-79.475768,9,16,9.94702200379316,"North","9/12/2019",119,2,1,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,"Plants 1 & 5 <3m apart. Plant 5 had immature seeds.",1.68161,NA,1
"195","2019","AS042","MW029","4",2,2,4,1,0,1,0,0,0,1.11111111111111,136.5,"Middle","7/8/2019","189",1,"Vanessa","Plants were tall! But hard to access due to thistles and other plants.",43.713584,-79.475768,9,16,9.94702200379316,"North","9/12/2019",157,19,1,20,13,10,10.2,9.4,8,9.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,"Plants 1 & 5 <3m apart. Plant 5 had immature seeds.",1.68161,9.36,1.53846153846154
"196","2019","AS042","MW029","5",0,2,0,0,0,1,2,1,0,0.666666666666667,139.5,"Middle","7/8/2019","189",1,"Vanessa","Plants were tall! But hard to access due to thistles and other plants.",43.713584,-79.475768,9,16,9.94702200379316,"North","9/12/2019",144,20,1,21,11,10.4,12,12,10.6,10,9.4,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,"Plants 1 & 5 <3m apart. Plant 5 had immature seeds.",1.68161,10.8,1.90909090909091
"197","2019","AS043","MW030","1",1,0,0,0,0,0,0,0,0,0.111111111111111,149,"Middle","7/8/2019","189",3,"Albert","Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,2,11.9294361220938,"North","9/12/2019",191,9,1,9,5,10.4,10,10,11,11,8.6,10,10,10,8.8,10,10,9.8,10,9,9.2,NA,NA,NA,NA,NA,3.8,NA,NA,NA,0.942832,9.82666666666667,1.8
"198","2019","AS043","MW030","2",0,0,0,1,1,1,2,0,3,0.888888888888889,150,"Middle","7/8/2019","189",5,"Albert","Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,2,11.9294361220938,"North","9/12/2019",186,18,1,19,8,9.6,11,10,11,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,0.942832,10.7,2.375
"199","2019","AS043","MW030","3",2,1,1,0,1,0,0,0,0,0.555555555555556,160,"Middle","7/8/2019","189",4,"Albert","Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,2,11.9294361220938,"North","9/12/2019",180,7,1,7,6,10.8,8.8,9.4,8,1,1,11.2,8.8,9,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,0.942832,8.24615384615385,1.16666666666667
"200","2019","AS043","MW030","4",1,1,0,3,2,0,0,0,0,0.777777777777778,132,"Middle","7/8/2019","189",5,"Albert","Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,2,11.9294361220938,"North","9/12/2019",163,3,1,3,4,10.2,10.4,10.6,9,9.4,9.4,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,0.942832,9.86666666666667,0.75
"201","2019","AS043","MW030","5",0,1,0,1,0,2,0,0,0,0.444444444444444,138,"Middle","7/8/2019","189",6,"Albert","Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,2,11.9294361220938,"North","9/12/2019",102,2,1,2,11,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,0.942832,NA,0.181818181818182
"202","2019","AS044","MW031","1",3,4,1,2,1,4,0,2,3,2.22222222222222,94,"Middle","7/8/2019","189",1,"Vanessa",NA,43.713092,-79.515599,6000,21,12.5499941861896,"North","9/12/2019",108,15,1,16,10,9.4,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,1.87618,9.5,1.6
"203","2019","AS044","MW031","2",3,2,1,1,1,0,0,2,0,1.11111111111111,113.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.713092,-79.515599,6000,21,12.5499941861896,"North","9/12/2019",91,12,1,11,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,1.87618,NA,1.57142857142857
"204","2019","AS044","MW031","3",1,0,1,0,2,2,NA,NA,NA,1,108,"Middle","7/8/2019","189",1,"Vanessa",NA,43.713092,-79.515599,6000,21,12.5499941861896,"North","9/12/2019",85,15,1,16,9,9.2,9.2,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,1.87618,8.9,1.77777777777778
"205","2019","AS044","MW031","4",2,0,1,1,0,3,0,0,0,0.777777777777778,97.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.713092,-79.515599,6000,21,12.5499941861896,"North","9/12/2019",97,12,1,11,7,9.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.87618,9.8,1.57142857142857
"206","2019","AS044","MW031","5",0,0,1,0,0,0,0,0,0,0.111111111111111,93.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.713092,-79.515599,6000,21,12.5499941861896,"North","9/12/2019",103,12,1,11,7,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,1.87618,10,1.57142857142857
"207","2019","AS045","MW032","1",1,2,1,2,2,0,1,0,0,1,87,"Early-Middle","7/18/2019","199",1,"Sophie",NA,43.66963,-79.498027,6000,24,9.54746298971845,"South","9/14/2019",73,18,2,20,9,8,7.2,8,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,"Plants <3 m apart. Not all seeds ripe. If need more plants from this pop in the future, 52-54 Eileen Dr had plants w/follicles.",1.9821,8.05,2.22222222222222
"208","2019","AS045","MW032","2",1,2,0,2,0,1,0,1,3,1.11111111111111,99,"Early-Middle","7/18/2019","199",1,"Sophie",NA,43.66963,-79.498027,6000,24,9.54746298971845,"South","9/14/2019",92,4,1,4,10,6.6,8.8,8,8,8,6.8,8,7,6,7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,"Plants <3 m apart. Not all seeds ripe. If need more plants from this pop in the future, 52-54 Eileen Dr had plants w/follicles.",1.9821,7.5,0.4
"209","2019","AS045","MW032","3",0,1,0,1,2,1,1,0,4,1.11111111111111,73,"Early-Middle","7/18/2019","199",1,"Sophie",NA,43.66963,-79.498027,6000,24,9.54746298971845,"South","9/14/2019",84,18,4,21,10,9,9.2,10,9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,"Plants <3 m apart. Not all seeds ripe. If need more plants from this pop in the future, 52-54 Eileen Dr had plants w/follicles.",1.9821,9.15,2.1
"210","2019","AS045","MW032","4",4,0,0,0,1,0,1,1,0,0.777777777777778,74,"Early-Middle","7/18/2019","199",1,"Sophie",NA,43.66963,-79.498027,6000,24,9.54746298971845,"South","9/14/2019",92,15,2,18,7,9,8.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,"Plants <3 m apart. Not all seeds ripe. If need more plants from this pop in the future, 52-54 Eileen Dr had plants w/follicles.",1.9821,7.7,2.57142857142857
"211","2019","AS045","MW032","5",1,4,3,1,4,1,1,0,0,1.66666666666667,84,"Early-Middle","7/18/2019","199",1,"Sophie",NA,43.66963,-79.498027,6000,24,9.54746298971845,"South","9/14/2019",79,17,4,20,7,9.2,10,8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"Plants <3 m apart. Not all seeds ripe. If need more plants from this pop in the future, 52-54 Eileen Dr had plants w/follicles.",1.9821,8.73333333333333,2.85714285714286
"212","2019","AS046","MW033","1",2,3,1,3,3,2,1,2,2,2.11111111111111,95,"Middle","7/10/2019","191",1,"Vanessa","Only about 15 plants along roadside, some are on the property but I didn't sample those.",43.358912,-80.043033,80,22,62.8806509103204,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.23043,NA,NA
"213","2019","AS046","MW033","2",5,3,4,4,0,4,0,NA,NA,2.85714285714286,69,"Middle","7/10/2019","191",1,"Albert","Only about 15 plants along roadside, some are on the property but I didn't sample those.",43.358912,-80.043033,80,22,62.8806509103204,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.23043,NA,NA
"214","2019","AS046","MW033","3",5,4,4,3,4,5,3,4,0,3.55555555555556,73,"Middle","7/10/2019","191",1,"Albert","Only about 15 plants along roadside, some are on the property but I didn't sample those.",43.358912,-80.043033,80,22,62.8806509103204,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.23043,NA,NA
"215","2019","AS046","MW033","4",5,5,3,NA,NA,NA,NA,NA,NA,4.33333333333333,61,"Middle","7/10/2019","191",1,"Albert","Only about 15 plants along roadside, some are on the property but I didn't sample those.",43.358912,-80.043033,80,22,62.8806509103204,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.23043,NA,NA
"216","2019","AS046","MW033","5",1,1,0,1,2,0,0,0,0,0.555555555555556,63,"Middle","7/10/2019","191",2,"Vanessa","Only about 15 plants along roadside, some are on the property but I didn't sample those.",43.358912,-80.043033,80,22,62.8806509103204,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.23043,NA,NA
"217","2019","AS047","MW034","1",2,3,3,0,5,2,2,0,4,2.33333333333333,94,"Middle","7/10/2019","191",1,"Vanessa","Checked at waypoint (plants are small and seem mowed), larger patch east of the waypoint that were flowering so sampled those ones.",43.357422,-80.052572,18850,42,63.6238543019205,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.48661,NA,NA
"218","2019","AS047","MW034","2",0,0,1,1,1,2,3,3,2,1.44444444444444,109,"Middle","7/10/2019","191",1,"Vanessa","Checked at waypoint (plants are small and seem mowed), larger patch east of the waypoint that were flowering so sampled those ones.",43.357422,-80.052572,18850,42,63.6238543019205,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.48661,NA,NA
"219","2019","AS047","MW034","3",0,1,1,1,1,1,2,1,2,1.11111111111111,101,"Middle","7/10/2019","191",1,"Vanessa","Checked at waypoint (plants are small and seem mowed), larger patch east of the waypoint that were flowering so sampled those ones.",43.357422,-80.052572,18850,42,63.6238543019205,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.48661,NA,NA
"220","2019","AS047","MW034","4",4,4,5,5,4,5,1,2,4,3.77777777777778,115,"Middle","7/10/2019","191",1,"Vanessa","Checked at waypoint (plants are small and seem mowed), larger patch east of the waypoint that were flowering so sampled those ones.",43.357422,-80.052572,18850,42,63.6238543019205,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.48661,NA,NA
"221","2019","AS047","MW034","5",3,2,5,5,4,3,NA,NA,NA,3.66666666666667,168,"Middle","7/10/2019","191",1,"Vanessa","Checked at waypoint (plants are small and seem mowed), larger patch east of the waypoint that were flowering so sampled those ones.",43.357422,-80.052572,18850,42,63.6238543019205,"Rural",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mowed- no plants",-3.48661,NA,NA
"222","2019","AS048","MW035","1",0,0,0,0,2,0,NA,NA,NA,0.333333333333333,111.5,"Early","7/10/2019","191",1,"Vanessa","Only 2 plants were flowering across the street from waypoint.",43.349551,-80.098407,8000,13,67.2500474239397,"Rural","9/25/2019",117,17,1,18,12,10,8,8.4,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.171,NA,NA,"Plants >3 m apart. Really nice homeowner/farmer! Says to knock on door and say hello if we sample again. Milkweed supporter.",-3.55182,8.33333333333333,1.5
"223","2019","AS048","MW035","2",0,1,2,4,4,5,NA,NA,NA,2.66666666666667,112,"Early","7/10/2019","191",1,"Albert","Only 2 plants were flowering across the street from waypoint.",43.349551,-80.098407,8000,13,67.2500474239397,"Rural","9/25/2019",122,12,1,11,12,9.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,NA,NA,"Plants >3 m apart. Really nice homeowner/farmer! Says to knock on door and say hello if we sample again. Milkweed supporter.",-3.55182,8.4,0.916666666666667
"224","2019","AS048","MW035","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.349551,-80.098407,8000,13,67.2500474239397,"Rural","9/25/2019",113,17,1,18,12,8.8,9,8.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.742,NA,NA,"Plants >3 m apart. Really nice homeowner/farmer! Says to knock on door and say hello if we sample again. Milkweed supporter.",-3.55182,9.06666666666667,1.5
"225","2019","AS048","MW035","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.349551,-80.098407,8000,13,67.2500474239397,"Rural","9/25/2019",105,17,1,18,10,9.8,9.4,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.687,NA,NA,"Plants >3 m apart. Really nice homeowner/farmer! Says to knock on door and say hello if we sample again. Milkweed supporter.",-3.55182,9.46666666666667,1.8
"226","2019","AS048","MW035","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.349551,-80.098407,8000,13,67.2500474239397,"Rural","9/25/2019",137,3,1,3,15,10,10,10,10,10,10,11,10.4,8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.934,NA,NA,"Plants >3 m apart. Really nice homeowner/farmer! Says to knock on door and say hello if we sample again. Milkweed supporter.",-3.55182,9.84444444444444,0.2
"227","2019","AS049","MW036","1",2,3,3,5,1,4,3,3,2,2.88888888888889,112,"Middle","7/10/2019","191",1,"Vanessa","Along roadside by fence. Homeowner came out to talk to us but we didn't sample beyond the fence.",43.321018,-80.049313,1800,13,65.630649050805,"Rural","9/25/2019",75,12,1,11,11,11.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.719,NA,NA,"Plants >3 m apart",-3.25583,11,1
"228","2019","AS049","MW036","2",3,4,0,3,2,0,2,2,1,1.88888888888889,89,"Middle","7/10/2019","191",1,"Vanessa","Along roadside by fence. Homeowner came out to talk to us but we didn't sample beyond the fence.",43.321018,-80.049313,1800,13,65.630649050805,"Rural","9/25/2019",89,15,1,16,10,10.8,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.853,NA,NA,"Plants >3 m apart",-3.25583,7.5,1.6
"229","2019","AS049","MW036","3",2,5,2,0,3,1,0,0,1,1.55555555555556,108,"Middle","7/10/2019","191",1,"Vanessa","Along roadside by fence. Homeowner came out to talk to us but we didn't sample beyond the fence.",43.321018,-80.049313,1800,13,65.630649050805,"Rural","9/25/2019",103,12,1,11,7,9.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.781,NA,NA,"Plants >3 m apart",-3.25583,9.8,1.57142857142857
"230","2019","AS049","MW036","4",3,5,3,2,5,3,NA,NA,NA,3.5,85,"Middle","7/10/2019","191",1,"Vanessa","Along roadside by fence. Homeowner came out to talk to us but we didn't sample beyond the fence.",43.321018,-80.049313,1800,13,65.630649050805,"Rural","9/25/2019",129,12,1,11,2,11.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.703,NA,NA,"Plants >3 m apart",-3.25583,10.4,5.5
"231","2019","AS049","MW036","5",2,2,1,3,2,0,NA,NA,NA,1.66666666666667,90,"Middle","7/10/2019","191",1,"Albert","Along roadside by fence. Homeowner came out to talk to us but we didn't sample beyond the fence.",43.321018,-80.049313,1800,13,65.630649050805,"Rural","9/25/2019",106,17,1,18,9,10.8,9.2,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.961,NA,NA,"Plants >3 m apart",-3.25583,9.4,2
"232","2019","AS050","MW037","1",1,0,1,NA,NA,NA,NA,NA,NA,0.666666666666667,120,"Late","7/16/2019","197",1,"Sophie","Can't sample more plants (which were flowering)- homeowner not home.",43.702158,-79.543737,70,26,14.0671690528913,"North","9/18/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants present at house #66 but no one home. Could return.",0.219585,NA,NA
"233","2019","AS050","MW037","2",0,1,2,1,2,1,NA,NA,NA,1.16666666666667,119,"Late","7/16/2019","197",1,"Sophie","Can't sample more plants (which were flowering)- homeowner not home.",43.702158,-79.543737,70,26,14.0671690528913,"North","9/18/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants present at house #66 but no one home. Could return.",0.219585,NA,NA
"234","2019","AS050","MW037","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Can't sample more plants (which were flowering)- homeowner not home.",43.702158,-79.543737,70,26,14.0671690528913,"North","9/18/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants present at house #66 but no one home. Could return.",0.219585,NA,NA
"235","2019","AS050","MW037","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Can't sample more plants (which were flowering)- homeowner not home.",43.702158,-79.543737,70,26,14.0671690528913,"North","9/18/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants present at house #66 but no one home. Could return.",0.219585,NA,NA
"236","2019","AS050","MW037","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Can't sample more plants (which were flowering)- homeowner not home.",43.702158,-79.543737,70,26,14.0671690528913,"North","9/18/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants present at house #66 but no one home. Could return.",0.219585,NA,NA
"237","2019","AS051","MW038","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Can't sample plants (which were flowering)- homeowner not home.",43.701032,-79.549473,16,6,14.4549770575458,"North","9/18/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants have been removed/replaced with other plants.",1.49438,NA,NA
