Pollinaria- Q1
p ~ (1|Patch_ID/Plant_Num/Inflor) + Urb_score * Year
AIC: "","x"
"1",171.39418115652

"","R2m","R2c"
"1",0.314934720431182,0.314934720431182

Main Effect"","Sum Sq","Df","F value","Pr(>F)"
"Year",2.56094420501948,1,6.67058982451912,0.0115340990207569
"Urb_score",10.4156191475311,1,27.1299636147515,1.33372010670004e-06
"Year:Urb_score",0.219183376581391,1,0.570915367332826,0.452008993742037
"Residuals",32.2489193430724,84,NA,NA

Pollinaria- Q1
p ~ (1|Patch_ID/Plant_Num/Inflor) + Urb_score + Year
AIC: "","x"
"1",169.990259599946

"","R2m","R2c"
"1",0.312928125760482,0.312928125760482

Main Effect"","Sum Sq","Df","F value","Pr(>F)"
"Year",2.56094420501948,1,6.70443417363247,0.0113125398752015
"Urb_score",10.4156191475311,1,27.2676120062978,1.23981012530955e-06
"Residuals",32.4681027196538,85,NA,NA

Pollinaria- Q3
p ~ (1|Patch_ID/Plant_Num/Inflor) + Year + Urb_score + Transect_ID + Year:Urb_score + Year:Transect_ID + Urb_score:Transect_ID
AIC: "","x"
"1",90.9928029494584

"","R2m","R2c"
"1",0.318924882514421,0.318924882514421

Main Effect"","Sum Sq","Df","F value","Pr(>F)"
"Year",4.18607216725919,1,18.0962952066375,8.58080836621527e-05
"Urb_score",0.0528835434826735,1,0.22861436119533,0.634519531131507
"Transect_ID",0.788137535690772,1,3.40710072340445,0.0705049724106941
"Year:Urb_score",0.0043219176783591,1,0.0186835522755882,0.891795489239465
"Year:Transect_ID",0.956923118866085,1,4.1367569781758,0.0469804141954713
"Urb_score:Transect_ID",0.390525354502305,1,1.68823226604275,0.199457914849992
"Residuals",12.2600688335014,53,NA,NA

Pollinaria- Q3
p ~ (1|Patch_ID/Plant_Num/Inflor) + Year + Urb_score + Transect_ID + Year:Transect_ID
AIC: "","x"
"1",88.8935215276173

"","R2m","R2c"
"1",0.306382416181463,0.306382416181463

Main Effect"","Sum Sq","Df","F value","Pr(>F)"
"Year",4.09436259263808,1,17.7950094044233,9.26418317621866e-05
